linha;grupo;subgrupo;tipo_mercadoria;cargo;taxa_rateio_maximo_pct;fatia_cargo_pct;ativo
Hidrologia;Colorimetro Portátil;Solução;Insumo;Gerente Linha;5;20;True
Hidrologia;Colorimetro Portátil;Solução;Insumo;Representante Comercial;5;0;True
Hidrologia;Colorimetro Portátil;Solução;Insumo;Supervisor;5;0;True
Hidrologia;Diversos Diversos;Acessório;Insumo;Consultor Interno;5;15;True
Hidrologia;Diversos Diversos;Acessório;Insumo;Consultor Externo;5;15;True
Hidrologia;Diversos Diversos;Acessório;Insumo;Coordenador;5;20;True
Hidrologia;Diversos Diversos;Acessório;Insumo;Diretor;5;10;True
Hidrologia;Diversos Diversos;Acessório;Insumo;Gerente Geral;5;20;True
Hidrologia;Diversos Diversos;Acessório;Insumo;Gerente Linha;5;20;True
Hidrologia;Diversos Diversos;Acessório;Insumo;Representante Comercial;5;0;True
Hidrologia;Diversos Diversos;Acessório;Insumo;Supervisor;5;0;True
Hidrologia;Diversos Diversos;Calibração;Serviço;Consultor Interno;5;15;True
Hidrologia;Diversos Diversos;Calibração;Serviço;Consultor Externo;5;15;True
Hidrologia;Diversos Diversos;Calibração;Serviço;Coordenador;5;20;True
Hidrologia;Diversos Diversos;Calibração;Serviço;Diretor;5;10;True
Hidrologia;Diversos Diversos;Calibração;Serviço;Gerente Geral;5;20;True
Hidrologia;Diversos Diversos;Calibração;Serviço;Gerente Linha;5;20;True
Hidrologia;Diversos Diversos;Calibração;Serviço;Representante Comercial;5;0;True
Hidrologia;Diversos Diversos;Calibração;Serviço;Supervisor;5;0;True
Hidrologia;Diversos Diversos;Hora Técnica;Serviço;Consultor Interno;5;15;True
Hidrologia;Diversos Diversos;Hora Técnica;Serviço;Consultor Externo;5;15;True
Hidrologia;Diversos Diversos;Hora Técnica;Serviço;Coordenador;5;20;True
Hidrologia;Diversos Diversos;Hora Técnica;Serviço;Diretor;5;10;True
Hidrologia;Diversos Diversos;Hora Técnica;Serviço;Gerente Geral;5;20;True
Hidrologia;Diversos Diversos;Hora Técnica;Serviço;Gerente Linha;5;20;True
Hidrologia;Diversos Diversos;Hora Técnica;Serviço;Representante Comercial;5;0;True
Hidrologia;Diversos Diversos;Hora Técnica;Serviço;Supervisor;5;0;True
Hidrologia;Extração Diversos;Sistema;Produto;Consultor Interno;5;15;True
Hidrologia;Extração Diversos;Sistema;Produto;Consultor Externo;5;15;True
Hidrologia;Extração Diversos;Sistema;Produto;Coordenador;5;20;True
Hidrologia;Extração Diversos;Sistema;Produto;Diretor;5;10;True
Hidrologia;Extração Diversos;Sistema;Produto;Gerente Geral;5;20;True
Hidrologia;Extração Diversos;Sistema;Produto;Gerente Linha;5;20;True
Hidrologia;Extração Diversos;Sistema;Produto;Representante Comercial;5;0;True
Hidrologia;Extração Diversos;Sistema;Produto;Supervisor;5;0;True
Hidrologia;Fotometro Portátil;9500;Produto;Consultor Interno;5;15;True
Hidrologia;Fotometro Portátil;9500;Produto;Consultor Externo;5;15;True
Hidrologia;Fotometro Portátil;9500;Produto;Coordenador;5;20;True
Hidrologia;Fotometro Portátil;9500;Produto;Diretor;5;10;True
Hidrologia;Fotometro Portátil;9500;Produto;Gerente Geral;5;20;True
Hidrologia;Fotometro Portátil;9500;Produto;Gerente Linha;5;20;True
Hidrologia;Fotometro Portátil;9500;Produto;Representante Comercial;5;0;True
Hidrologia;Fotometro Portátil;9500;Produto;Supervisor;5;0;True
Hidrologia;Fotometro Portátil;9800;Produto;Consultor Interno;5;15;True
Hidrologia;Fotometro Portátil;9800;Produto;Consultor Externo;5;15;True
Hidrologia;Fotometro Portátil;9800;Produto;Coordenador;5;20;True
Hidrologia;Fotometro Portátil;9800;Produto;Diretor;5;10;True
Hidrologia;Fotometro Portátil;9800;Produto;Gerente Geral;5;20;True
Hidrologia;Fotometro Portátil;9800;Produto;Gerente Linha;5;20;True
Hidrologia;Fotometro Portátil;9800;Produto;Representante Comercial;5;0;True
Hidrologia;Fotometro Portátil;9800;Produto;Supervisor;5;0;True
Hidrologia;Fotometro Portátil;Reagente;Insumo;Consultor Interno;5;15;True
Hidrologia;Fotometro Portátil;Reagente;Insumo;Consultor Externo;5;15;True
Hidrologia;Fotometro Portátil;Reagente;Insumo;Coordenador;5;20;True
Hidrologia;Fotometro Portátil;Reagente;Insumo;Diretor;5;10;True
Hidrologia;Fotometro Portátil;Reagente;Insumo;Gerente Geral;5;20;True
Hidrologia;Fotometro Portátil;Reagente;Insumo;Gerente Linha;5;20;True
Hidrologia;Fotometro Portátil;Reagente;Insumo;Representante Comercial;5;0;True
Hidrologia;Fotometro Portátil;Reagente;Insumo;Supervisor;5;0;True
Hidrologia;Medidor de Nivel Diversos;Acessório;Reposição;Consultor Interno;5;15;True
Hidrologia;Medidor de Nivel Diversos;Acessório;Reposição;Consultor Externo;5;15;True
Hidrologia;Medidor de Nivel Diversos;Acessório;Reposição;Coordenador;5;20;True
Hidrologia;Medidor de Nivel Diversos;Acessório;Reposição;Diretor;5;10;True
Hidrologia;Medidor de Nivel Diversos;Acessório;Reposição;Gerente Geral;5;20;True
Hidrologia;Medidor de Nivel Diversos;Acessório;Reposição;Gerente Linha;5;20;True
Hidrologia;Medidor de Nivel Diversos;Acessório;Reposição;Representante Comercial;5;0;True
Hidrologia;Medidor de Nivel Diversos;Acessório;Reposição;Supervisor;5;0;True
Hidrologia;Medidor de Nivel Fixo;Transmissor;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Nivel Fixo;Transmissor;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Nivel Fixo;Transmissor;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Nivel Fixo;Transmissor;Produto;Diretor;5;10;True
Hidrologia;Medidor de Nivel Fixo;Transmissor;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Nivel Fixo;Transmissor;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Nivel Fixo;Transmissor;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Nivel Fixo;Transmissor;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Argonaut SL;Argonaut;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Argonaut SL;Argonaut;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Argonaut SL;Argonaut;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Argonaut SL;Argonaut;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Argonaut SL;Argonaut;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Argonaut SL;Argonaut;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Argonaut SL;Argonaut;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Argonaut SL;Argonaut;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;4000 series Isco;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;4000 series Isco;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;4000 series Isco;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;4000 series Isco;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;4000 series Isco;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;4000 series Isco;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;4000 series Isco;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;4000 series Isco;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;Acessório;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;Acessório;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;Acessório;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;Acessório;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;Acessório;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;Acessório;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;Acessório;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;Acessório;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;ADP;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;ADP;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;ADP;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;ADP;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;ADP;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;ADP;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;ADP;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;ADP;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;DURATRACKER;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;DURATRACKER;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;DURATRACKER;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;DURATRACKER;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;DURATRACKER;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;DURATRACKER;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;DURATRACKER;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;DURATRACKER;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;IQ PIPE;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;IQ PIPE;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;IQ PIPE;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ PIPE;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;IQ PIPE;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ PIPE;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ PIPE;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;IQ PIPE;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;IQ PLUS;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;IQ PLUS;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;IQ PLUS;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ PLUS;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;IQ PLUS;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ PLUS;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ PLUS;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;IQ PLUS;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;IQ Standard;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;IQ Standard;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;IQ Standard;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ Standard;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;IQ Standard;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ Standard;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;IQ Standard;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;IQ Standard;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;MAGFLUX;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;MAGFLUX;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;MAGFLUX;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;MAGFLUX;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;MAGFLUX;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;MAGFLUX;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;MAGFLUX;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;MAGFLUX;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;Sensor;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;Sensor;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;Sensor;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;Sensor;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;Sensor;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;Sensor;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;Sensor;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;Sensor;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;Signature;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;Signature;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;Signature;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;Signature;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;Signature;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;Signature;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;Signature;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;Signature;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Fixo;Sistema;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Fixo;Sistema;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Fixo;Sistema;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Fixo;Sistema;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Fixo;Sistema;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Fixo;Sistema;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Fixo;Sistema;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Fixo;Sistema;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão FlowTracker;FlowTracker;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão FlowTracker;FlowTracker;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão FlowTracker;FlowTracker;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão FlowTracker;FlowTracker;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão FlowTracker;FlowTracker;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão FlowTracker;FlowTracker;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão FlowTracker;FlowTracker;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão FlowTracker;FlowTracker;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Reposição;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Reposição;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Reposição;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Reposição;Diretor;5;10;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Reposição;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Reposição;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Reposição;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Portátil;Acessório;Reposição;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Portátil;Anel;Reposição;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Portátil;Anel;Reposição;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Portátil;Anel;Reposição;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Portátil;Anel;Reposição;Diretor;5;10;True
Hidrologia;Medidor de Vazão Portátil;Anel;Reposição;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Portátil;Anel;Reposição;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Portátil;Anel;Reposição;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Portátil;Anel;Reposição;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Portátil;Argonaut;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Portátil;Argonaut;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Portátil;Argonaut;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Portátil;Argonaut;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Portátil;Argonaut;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Portátil;Argonaut;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Portátil;Argonaut;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Portátil;Argonaut;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Portátil;Cabo;Reposição;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Portátil;Cabo;Reposição;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Portátil;Cabo;Reposição;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Portátil;Cabo;Reposição;Diretor;5;10;True
Hidrologia;Medidor de Vazão Portátil;Cabo;Reposição;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Portátil;Cabo;Reposição;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Portátil;Cabo;Reposição;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Portátil;Cabo;Reposição;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Portátil;DataLogger;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Portátil;DataLogger;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Portátil;DataLogger;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Portátil;DataLogger;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Portátil;DataLogger;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Portátil;DataLogger;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Portátil;DataLogger;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Portátil;DataLogger;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Portátil;Embarcação;Produto;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Portátil;Embarcação;Produto;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Portátil;Embarcação;Produto;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Portátil;Embarcação;Produto;Diretor;5;10;True
Hidrologia;Medidor de Vazão Portátil;Embarcação;Produto;Gerente Geral;5;20;True
Hidrologia;Medidor de Vazão Portátil;Embarcação;Produto;Gerente Linha;5;20;True
Hidrologia;Medidor de Vazão Portátil;Embarcação;Produto;Representante Comercial;5;0;True
Hidrologia;Medidor de Vazão Portátil;Embarcação;Produto;Supervisor;5;0;True
Hidrologia;Medidor de Vazão Portátil;Filtro;Insumo;Consultor Interno;5;15;True
Hidrologia;Medidor de Vazão Portátil;Filtro;Insumo;Consultor Externo;5;15;True
Hidrologia;Medidor de Vazão Portátil;Filtro;Insumo;Coordenador;5;20;True
Hidrologia;Medidor de Vazão Portátil;Filtro;Insumo;Diretor;5;10;True
Hidrologia;Medidor de Vazão Portátil;Filtro;Insumo;Gerente Geral;5;20;True
